Z_L,Z_0,Gamma
10.40987055887572,21.174316123726225,-0.34081756396089397
62.000404302388006,91.40838979235188,-0.19169686890180843
17.957839105186093,75.56264388306676,-0.6159592309325052
56.930110535771746,66.11787603481307,-0.07466814984226403
57.67062088935112,65.44344841875697,-0.06313516865366049
47.13253014514151,90.53141230907248,-0.31525235577475286
52.740545775799156,92.90240617661526,-0.2757556054888127
76.62841561065221,59.96810438301375,0.12196731826265417
80.1252269346946,42.25027168529229,0.3094978625338684
49.72316834196749,37.00966397638221,0.14658237285415546
60.359750710738616,82.08880526699153,-0.15253966182465162
93.19238733332008,64.81592864359902,0.1795883875749054
12.853625261611159,8.64933699511171,0.19552135265386442
12.59325302411094,15.076415288487693,-0.08974311640902877
9.683192179166072,90.11840361537979,-0.8059511553482545
66.12846521901226,88.5653166623456,-0.14504042224878338
42.44222177824757,95.23141242104941,-0.38343718424970147
77.65782019804249,43.35724576550405,0.2834405299821993
67.45190991755067,78.62202985643,-0.07646894412626098
34.030138074495575,82.99427770411783,-0.41840960541304933
89.93828818879204,32.253993677981114,0.4720780529633156
76.49068255999458,15.38843341148708,0.665028701054035
27.782959150107395,99.70560980227812,-0.5641497998070119
37.05500975943335,3.99170117138364,0.8055044567097456
32.12955804022202,60.136255952432855,-0.3035436062422903
16.603553213874967,65.37101514398918,-0.5949096519449469
15.630553881676974,68.49714485499518,-0.6284088566215956
93.67661887419867,26.30714665293988,0.5614882307225206
44.35249968267657,72.43634518558623,-0.24046684882094768
38.948662454963575,22.423556764845287,0.2692603575394997
73.23888515906042,83.07478731941656,-0.06292413199946063
55.74631346003709,22.69255073437882,0.4213952237213983
93.67785869700776,69.97389687853168,0.1448439201590762
78.24984789702982,78.55793509756361,-0.001964744317215514
48.45758684832949,19.705629295756687,0.42181045993774335
38.25958787460179,24.560662275627674,0.21806544173597306
98.67652294750788,78.13127013470232,0.11620105909727999
72.0582633643607,9.513898191860331,0.7667366412669308
95.16827134038027,19.88533429419975,0.6543292288056186
12.729379144487094,46.097559712801605,-0.5672261929056703
85.20283423988748,93.0880109457323,-0.044226481161360263
64.07031451512955,56.62590565440804,0.06167888978018223
13.070246155176145,39.38010697261432,-0.50161456021729
59.23754199695285,97.85865200002519,-0.24584370264129551
68.92354014543943,46.90741931590757,0.19007112547383054
2.217965902971681,43.939762395060725,-0.9038962277930723
45.977478222332905,41.75278737188463,0.04815545492577117
82.7145516084358,31.90582718807283,0.44327828047546647
30.240543509064896,33.243786164020854,-0.047306834149801
46.39626009805656,69.09586893302031,-0.1965468038852734
44.789098579721426,5.042724136846233,0.7976102874852431
30.890811752806666,68.49985583898557,-0.3783961311201081
91.92574765603987,20.91924531446141,0.6292392818894519
78.34810950772007,39.036592317244796,0.33489472290089056
11.94825268861494,15.507358283472866,-0.12963126548071432
99.70643112591974,55.722353363174506,0.28298540651478493
88.04080240646678,73.20569405026183,0.09200267095530995
29.106935348539857,36.1109020295801,-0.10739342122665999
83.85276138643289,17.178241176486033,0.659941191501332
11.535533655266903,23.42405261118638,-0.3400646353566125
99.91136831694962,81.99317893403169,0.09850325158829293
66.90278887454716,27.497224770925392,0.41743176279203503
65.3623765403209,77.69555670811148,-0.08621108866694559
9.953631971429141,33.7887412738149,-0.5448974880432961
89.8063064907659,19.684522879953292,0.6404352219617497
3.870950817242473,73.00354740311568,-0.8992916791171365
24.841977746073557,47.38595791804546,-0.31212272598801655
15.159165641496866,4.0964478762058345,0.5745191008907866
77.90002612852963,96.03429951509547,-0.10425931350503662
20.62221849407689,15.627591062138634,0.13778354957127928
91.15318448595764,35.98729066885605,0.4338971814438193
65.97063489342152,39.09466886457503,0.25580248728687427
4.5801083389749255,49.45356002658291,-0.830472056496746
1.5375535787413457,78.7589582110829,-0.9617031040460166
6.114133784425493,1.6029376878375496,0.5845735798615104
60.98659258712504,93.31473308227139,-0.2095130443947845
80.34669927508212,64.9529565600981,0.10594479819309287
24.616729242111457,95.11423903574462,-0.5887992956845692
85.09147544938422,81.9215642042321,0.01898002246846409
6.665962075172779,92.85598359023847,-0.8660403586243487
80.29542151052594,60.49905454263213,0.1406047135004042
92.85174758705575,36.37358930484031,0.43705173954750426
77.43873151133367,44.848492248246764,0.266505676236138
70.11395761388508,66.14519872802718,0.02912654820714705
83.96004164688293,43.266254116867294,0.3198535906883666
4.974978655159576,73.43560556331113,-0.8731044104633096
20.976428961186482,10.092953591922928,0.35029583708847606
13.367444251258664,83.16867824950398,-0.7230581899298253
50.948568029105665,21.214675324558414,0.41203653442826466
74.7736247045556,94.45081334294754,-0.11627864666253662
63.37117261306347,16.399034193789525,0.5888431320355886
85.26197887643157,13.787255414137384,0.721608036389431
16.366086251667998,81.37573494815189,-0.6651159953688657
73.72748810158099,82.05148094259842,-0.0534346381420506
20.111107596021505,74.13718256824347,-0.5732313538851489
27.805116380462223,96.09251592656577,-0.5511598428037918
71.28056503084909,27.783423239856187,0.4390812700991937
98.0402737049695,82.83822516003848,0.08404563638200309
61.542816991729886,35.85201247429866,0.26377996304611034
6.395531184138264,54.20246393136473,-0.7889193801891287
62.01458802282575,45.114402940431546,0.15775547711627905
5.192704606436543,1.5791522446871165,0.5336132232549816
88.5304254253149,57.87175716037662,0.20941401093520776
71.24825022496145,75.00308288863134,-0.02567383547029636
18.13965679582782,18.280685973951854,-0.003872263888769798
10.08037957659561,93.2339303274107,-0.8048599543284621
19.16978965915158,53.50955440243188,-0.47248314065937563
98.02269077586506,18.64635431195826,0.6803547282328041
46.39750360339049,64.94880952077165,-0.16660907215396184
78.62401388579939,20.000348143019053,0.5944136371259898
64.00442586866991,7.289801481238305,0.7955009331832618
57.6689018459051,68.84620899950498,-0.08834760590185574
15.36789521183992,11.958793447243954,0.12475356261149925
94.65642090225141,11.515527389267097,0.7830777794969219
30.832920618957075,74.25441275499952,-0.41319434742459105
58.22370436494668,6.465021087599045,0.8001190766282248
70.27781851431754,81.16714872574751,-0.07190288597816917
65.27408236928558,79.81872710613493,-0.1002437321975855
94.11884655985632,14.997949379698834,0.7251028267360985
15.695460002085742,52.31968408041992,-0.5384716091155702
51.32692110624726,10.565923605925292,0.6585736637228027
40.99940468333583,63.62455075881273,-0.2162520617755404
47.94270421877919,7.23007128408411,0.7379116342004983
12.802535093576717,94.50360477595198,-0.7613829905885523
14.275366377403769,21.56534280158858,-0.2033993353138714
28.52947903234448,68.60657093891587,-0.41258721060233555
31.1657557723223,13.700851013333896,0.3892628841406369
43.36241815445365,21.750048384350873,0.3319236840340342
61.4877671566262,45.644015239453694,0.14789030447188983
63.82828262440804,57.73651799281011,0.050111254250147716
41.76927876197146,99.88746079877662,-0.41027474031252686
41.46952783344101,3.5666965810034696,0.8416076557314818
22.545224142999235,1.031127544764609,0.9125286593599836
59.24231859249181,35.68634237677985,0.2481439849165998
32.38705022040655,37.24948041243957,-0.06982585358351423
4.569923593459007,88.49988637376453,-0.9017957897395857
42.42160437152918,91.34567222203289,-0.3657401802322282
47.939134833926865,88.17197265957256,-0.29558820412630316
23.333693952216887,15.17469629811873,0.21187584318788935
57.67333537908945,41.79837868292627,0.15959267260907886
57.01141814276017,74.8426310672073,-0.13523447350526402
70.49821592992677,31.9484957106399,0.37629045971273534
65.1468997379198,66.66056482254457,-0.011483910184240049
65.59087259558213,24.47714345591811,0.4564742396030516
32.305201030580264,33.01850653812,-0.010919550253475137
78.95578997660944,86.18253528549991,-0.04376176939798864
55.365293976368264,25.800394572810514,0.36425366348791827
43.71040132280912,96.46808460160143,-0.37636077270260443
62.97523561316466,31.319696532747844,0.33570774547494087
36.70507611057517,3.329282872504458,0.8336787221240851
51.761185216069066,26.235189476454476,0.3272715666624621
73.93386315973981,17.949289282099148,0.6093018403246264
88.75388578564706,51.175869655537426,0.26854914461638213
92.18466253222397,12.158890566458142,0.7669450539994749
50.85965959312682,62.97883884729556,-0.10645940890121051
52.50723635931634,87.61500798509297,-0.2505510227161687
80.18717066561982,36.88936929856983,0.3698247435420754
32.13061848267593,17.680779211235038,0.29009102214385896
83.90085387216179,40.60247458265688,0.34776884945061987
49.92002300522492,78.81071532361207,-0.22442730223909035
12.46981570919157,59.55727973387996,-0.6537465343428318
8.133855560221427,11.013178119432709,-0.1503795630897586
84.35732789290685,54.1815282783763,0.21781470158251173
6.501223773780913,47.34045276410372,-0.7585058938791976
28.780532177231937,33.384113346094985,-0.07405465164497047
34.078874009653035,11.905899009279006,0.4821808077914262
18.126450073967785,98.13008162640722,-0.6881646164933833
32.07544361039693,18.428288669432305,0.2702207208241357
74.52656410578348,20.081546188283802,0.5754793933445032
2.453601512447006,15.41268651812135,-0.7253372935386452
82.89016902754796,57.44911083119487,0.18128251920603083
85.79825433388126,44.92328787378734,0.3126873028713094
37.85389574596327,25.70616102062904,0.19112215034583135
16.207677007002843,43.51291491913129,-0.45721646473131305
60.483200386563006,67.67866325511007,-0.05614355678117173
12.84758303062454,28.888352618364387,-0.38433952272323
37.127016746746996,91.60933182700765,-0.4232084852790979
95.88448890919626,31.328277480592877,0.5074664537268098
99.55098278578008,20.619724051462473,0.6568261168773931
77.43838424410397,95.50221684040864,-0.10445108021497643
31.785189482155854,81.24550040169976,-0.43758302254340575
69.07883986744315,34.97062485950309,0.3278076931721771
70.83523018291726,84.30175326324373,-0.08680407973125193
39.396327821201325,52.3626106662262,-0.14130811732092421
64.44797482402979,35.32849732784522,0.29184713458159034
2.062036852591948,84.12154736438222,-0.9521478046816758
21.696708201621906,75.4643416195796,-0.5533867070899544
52.983741993758855,30.489609421667478,0.2694768113495721
17.21137912157129,61.061173010539406,-0.5602192939225639
17.42477991977683,37.56963212845992,-0.3663072566538873
83.79412476447355,1.1041452834784256,0.9739889803913604
98.92416726567694,96.21975839862766,0.01385853470889751
56.04097337481639,55.413278531210835,0.005631860901410877
84.06790335728964,60.24482756491253,0.16507951613236346
99.04184476830098,60.389251142052196,0.24244074473390576
15.017992968308695,55.51350462112087,-0.5741479060680142
45.376315712180755,29.714736632585755,0.20856784650836682
39.86469886835007,97.18603636589756,-0.4182490331013084
8.924879080972318,62.545172839013205,-0.7502484231867024
75.7776871066797,67.42121469484218,0.058355701801539366
